Order,Product,Quantity,Length,Width,Height,Weight
44117,49668,1,270,270,300,10.584
44117,75367,31,293,293,192,10.383
44117,28862,4,300,160,216,8.953
44117,40441,2,300,160,216,8.757
44117,75315,6,293,293,192,10.383
44117,25209,5,244,164,274,5.811
44117,53900,5,130,194,290,6.278
44117,88100,1,381,136,109,5.425
44117,99221,10,225,225,180,5.19
44117,58540,3,211,230,264,12.234
75416,13727,1,600,800,939,238.467
75416,97430,1,40,63,86,411.314
54529,75315,11,293,293,192,10.383
54529,68231,5,385,160,215,10.727
54529,68305,12,405,271,164,13.646
54529,25209,2,244,164,274,5.811
54529,68475,1,196,196,103,2.464
54529,15655,6,211,230,264,12.07
54529,27470,6,196,196,103,2.364
54529,89149,2,211,230,264,12.569
54529,99221,18,225,225,180,5.19
54529,66597,3,300,160,216,10.146
54529,77109,1,266,130,143,2.42
54529,88772,18,225,225,180,5.19
54529,28862,10,300,160,216,8.953
54529,24475,12,364,195,216,13.091
23307,35003,27,266,130,143,2.576
23307,10772,18,225,225,180,5.19
23307,53900,36,130,194,290,6.278
23307,58540,2,211,230,264,12.234
23307,70227,15,211,230,264,12.218
23307,43061,36,390,256,210,5.5
23307,75023,2,244,164,274,5.811
23307,71507,5,211,230,264,12.126
23307,72628,4,130,194,290,6.113
39605,63098,2,260,295,170,10.473
39605,53900,36,130,194,290,6.278
39605,25895,4,300,160,216,10.142
39605,27470,3,196,196,103,2.364
39605,89810,2,378,191,115,7.106
39605,19741,1,244,164,274,5.811
39605,85467,2,160,160,111,1.781
39605,89429,2,211,230,264,12.25
39605,58648,2,300,160,216,10.229
39605,48534,2,225,225,180,5.19
39605,39568,6,300,160,216,10.453
39605,19833,4,225,225,179,5.0
39605,68475,4,196,196,103,2.464
39605,36798,2,225,225,180,5.19
39605,72628,2,130,194,290,6.113
39605,10772,18,225,225,180,5.19
39605,35802,10,266,130,143,2.338
39605,87191,2,193,378,318,9.5
39605,28862,3,300,160,216,8.953
39605,64393,4,263,221,253,8.815
39605,53803,72,225,225,180,5.186
39605,89391,6,300,160,210,8.477
39605,73852,8,293,293,192,10.383
39605,26650,18,225,225,180,5.19
39605,25209,2,244,164,274,5.811
39605,47049,11,293,293,192,10.383
39605,84979,2,266,266,266,10.369
39605,82378,6,130,194,290,6.053
39605,57007,4,244,164,274,6.06
39605,22798,2,130,194,290,6.108
39605,62538,1,244,164,274,5.811
39605,43746,20,300,160,216,8.757
39605,18967,10,160,160,111,1.781
39605,55831,1,300,160,212,10.144
39605,47077,18,225,225,180,5.19
39605,55762,3,291,196,139,6.312
39605,35003,1,266,130,143,2.576
39605,44647,1,300,160,216,8.741
39605,75024,2,244,164,274,5.811
39605,56739,24,311,230,265,12.429
39605,71507,3,211,230,264,12.126
39605,30470,4,300,160,210,9.081
39605,34299,12,130,194,290,6.026
39605,43061,9,390,256,210,5.5
39605,58540,2,211,230,264,12.234
39605,92248,2,293,293,192,10.383
39605,33944,8,300,160,210,9.289
39605,75315,11,293,293,192,10.383
39605,16118,5,300,160,216,8.939
39605,72622,4,300,160,216,10.49
39605,75367,2,293,293,192,10.383
39605,37716,1,263,221,253,9.415
39605,99221,8,225,225,180,5.19
39605,24883,4,300,160,216,10.3
99729,53803,36,225,225,180,5.186
99729,28862,2,300,160,216,8.953
99729,71507,4,211,230,264,12.126
99729,48534,5,225,225,180,5.19
99729,68305,8,405,271,164,13.646
99729,25895,3,300,160,216,10.142
99729,17542,5,225,225,180,5.186
99729,27535,6,300,160,216,8.764
99729,47049,11,293,293,192,10.383
99729,72217,4,293,293,192,10.383
99729,68475,1,196,196,103,2.464
99729,55032,1,397,397,207,7.067
99729,43061,5,390,256,210,5.5
99729,63150,2,293,293,192,10.383
99729,23395,4,225,225,180,5.69
99729,47077,8,225,225,180,5.19
99729,52454,9,225,225,180,5.19
99729,88772,9,225,225,180,5.19
99729,61439,2,266,266,266,10.369
99729,73852,11,293,293,192,10.383
99729,87191,5,193,378,318,9.5
99729,77414,18,225,225,180,5.19
99729,99221,18,225,225,180,5.19
99729,89810,1,378,191,115,7.106
99729,10772,10,225,225,180,5.19
99729,40441,1,300,160,216,8.757
99729,57007,4,244,164,274,6.06
99729,66597,2,300,160,216,10.146
99729,89391,4,300,160,210,8.477
99729,68231,1,385,160,215,10.727
81083,24475,12,364,195,216,13.091
81083,68912,1,290,240,152,10.011
81083,91738,1,75,74,210,360.726
81083,30471,27,266,130,143,2.338
81083,89810,12,378,191,115,7.106
81083,12664,12,364,195,216,12.899
81083,57007,21,244,164,274,6.06
81083,43746,1,300,160,216,8.757
81083,94251,3,291,196,139,6.312
81083,77414,36,225,225,180,5.19
81083,37716,4,263,221,253,9.415
81083,72622,20,300,160,216,10.49
81083,86035,9,387,227,151,10.382
81083,23406,9,378,191,115,7.266
81083,40943,36,224,224,192,5.199
81083,33944,20,300,160,210,9.289
81083,22798,4,130,194,290,6.108
81083,34894,8,378,191,115,7.506
81083,57942,20,225,225,199,5.219
81083,70227,15,211,230,264,12.218
33545,53803,20,225,225,180,5.186
33545,68231,1,385,160,215,10.727
33545,17542,18,225,225,180,5.186
33545,25895,2,300,160,216,10.142
33545,27470,24,196,196,103,2.364
33545,85467,5,160,160,111,1.781
33545,70227,6,211,230,264,12.218
33545,84979,12,266,266,266,10.369
33545,26650,18,225,225,180,5.19
33545,58540,3,211,230,264,12.234
33545,89391,1,300,160,210,8.477
33545,37716,2,263,221,253,9.415
33545,70696,2,387,227,151,10.382
33545,37644,1,300,160,216,9.924
33545,71507,5,211,230,264,12.126
33545,87191,1,193,378,318,9.5
33545,95850,4,295,260,170,10.471
33545,66597,1,300,160,216,10.146
33545,28862,4,300,160,216,8.953
33545,39568,5,300,160,216,10.453
33545,18967,5,160,160,111,1.781
33545,47049,11,293,293,192,10.383
33545,10772,6,225,225,180,5.19
33545,92248,2,293,293,192,10.383
33545,43061,4,390,256,210,5.5
33545,75315,5,293,293,192,10.383
33545,24883,9,300,160,216,10.3
33545,30470,4,300,160,210,9.081
33545,57007,6,244,164,274,6.06
33545,53900,10,130,194,290,6.278
33545,43746,10,300,160,216,8.757
33545,34299,5,130,194,290,6.026
33545,48534,10,225,225,180,5.19
33545,99221,10,225,225,180,5.19
33545,61866,20,300,158,220,8.838
33545,82378,6,130,194,290,6.053
33545,24475,3,364,195,216,13.091
33545,69750,10,130,194,290,6.144
33545,25790,5,266,130,143,2.624
33545,75023,2,244,164,274,5.811
33545,55831,3,300,160,212,10.144
33545,89429,3,211,230,264,12.25
33545,22798,1,130,194,290,6.108
33545,33944,5,300,160,210,9.289
33545,68305,1,405,271,164,13.646
33545,23395,5,225,225,180,5.69
44566,68912,1,290,240,152,10.011
44566,12595,1,331,252,281,12.591
44566,46392,1,331,252,281,12.611
44566,91314,10,335,250,264,14.865
44566,25347,2,335,250,264,14.812
44566,13429,1,378,198,89,6.423
44566,76723,16,331,252,281,12.638
44566,80886,1,300,160,216,8.509
44566,57812,3,331,252,281,12.598
44566,43746,3,300,160,216,8.757
44566,65420,1,331,252,281,12.611
44566,30470,2,300,160,210,9.081
44566,12223,5,266,199,220,7.905
44566,57317,10,335,250,264,14.614
44566,30665,1,378,198,89,6.423
44566,23406,1,378,191,115,7.266
44566,30294,2,378,198,89,6.433
44566,87811,5,335,250,264,14.881
44566,79723,1,378,198,89,6.435
44566,83254,4,331,252,281,12.643
44566,11586,61,300,160,210,9.113
44566,67896,5,335,250,264,14.821
44566,79218,5,266,199,220,7.927
44566,62189,1,378,198,89,6.42
44566,85467,3,160,160,111,1.781
44566,33960,1,331,252,281,12.601
44566,63719,1,300,160,216,8.928
76370,84132,20,300,160,216,8.811
76370,33944,12,300,160,210,9.289
76370,33889,1,378,191,115,7.266
76370,64393,2,263,221,253,8.815
76370,53803,8,225,225,180,5.186
76370,37716,6,263,221,253,9.415
76370,20366,1,378,198,89,6.418
76370,96753,20,300,160,216,8.784
76370,43746,10,300,160,216,8.757
76370,53939,1,0,0,0,188.66
76370,55831,1,300,160,212,10.144
76370,10772,6,225,225,180,5.19
76370,53900,8,130,194,290,6.278
76370,40441,12,300,160,216,8.757
76370,99221,2,225,225,180,5.19
76370,92248,11,293,293,192,10.383
76370,27470,2,196,196,103,2.364
76370,18967,3,160,160,111,1.781
76370,56431,1,378,191,115,7.186
76370,30470,5,300,160,210,9.081
76370,26650,6,225,225,180,5.19
16786,21944,11,293,293,192,10.383
16786,47843,16,291,196,139,6.162
16786,22798,36,130,194,290,6.108
16786,40441,1,300,160,216,8.757
16786,72128,18,381,136,109,5.686
16786,76440,1,224,224,192,5.199
16786,38243,20,300,160,216,9.861
16786,87191,1,193,378,318,9.5
16786,63719,20,300,160,216,8.928
16786,62174,40,300,160,216,8.664
16786,88941,8,300,160,216,10.601
16786,35003,27,266,130,143,2.576
16786,79723,5,378,198,89,6.435
16786,33944,20,300,160,210,9.289
16786,92248,11,293,293,192,10.383
16786,23395,18,225,225,180,5.69
16786,82378,1,130,194,290,6.053
16786,58648,20,300,160,216,10.229
16786,25366,40,300,160,216,9.135
16786,72412,24,300,205,125,3.545
16786,57942,20,225,225,199,5.219
16786,63098,12,260,295,170,10.473
16786,98940,21,244,164,274,5.811
16786,71507,30,211,230,264,12.126
16786,85667,10,300,160,216,10.238
16786,68912,13,290,240,152,10.011
16786,99769,1,300,160,216,8.569
16786,46064,1,156,156,175,3.274
16786,95520,36,130,194,290,6.226
16786,57448,18,225,225,180,5.199
16786,56431,12,378,191,115,7.186
16786,37644,40,300,160,216,9.924
16786,12664,1,364,195,216,12.899
16786,55831,20,300,160,212,10.144
16786,61866,20,300,158,220,8.838
16786,25895,20,300,160,216,10.142
16786,27762,8,291,196,139,6.312
16786,17449,42,293,293,192,10.383
16786,75023,21,244,164,274,5.811
16786,30267,12,300,205,125,3.545
16786,89149,2,211,230,264,12.569
16786,73067,20,300,160,216,10.439
16786,39568,20,300,160,216,10.453
16786,94364,2,295,260,170,10.471
16786,27535,20,300,160,216,8.764
16786,40304,12,385,110,35,10.473
16786,23079,20,300,160,216,8.876
16786,99221,36,225,225,180,5.19
16786,58234,1,149,239,137,3.25
16786,84243,20,300,158,220,9.255
16786,55762,16,291,196,139,6.312
16786,74258,7,244,164,274,6.06
16786,27470,24,196,196,103,2.364
16786,83254,10,331,252,281,12.643
16786,74513,10,149,239,137,3.25
16786,59944,2,295,260,170,10.471
16786,43746,20,300,160,216,8.757
16786,35802,27,266,130,143,2.338
16786,18963,20,300,160,216,8.741
16786,95137,11,149,239,137,3.25
16786,70696,9,387,227,151,10.382
16786,47837,10,149,239,137,3.25
16786,33889,5,378,191,115,7.266
16786,62189,3,378,198,89,6.42
16786,34299,12,130,194,290,6.026
16786,80416,20,300,160,216,10.042
16786,25016,1,364,195,216,12.935
16786,44647,20,300,160,216,8.741
16786,80886,20,300,160,216,8.509
16786,34894,12,378,191,115,7.506
16786,94251,16,291,196,139,6.312
16786,57317,2,335,250,264,14.614
16786,15655,15,211,230,264,12.07
16786,25209,21,244,164,274,5.811
16786,55032,1,397,397,207,7.067
16786,28862,20,300,160,216,8.953
58010,53939,1,0,0,0,188.66
58010,57317,12,335,250,264,14.614
58010,11586,95,300,160,210,9.113
58010,33960,1,331,252,281,12.601
58010,24475,2,364,195,216,13.091
58010,91314,12,335,250,264,14.865
58010,67896,1,335,250,264,14.821
58010,87811,18,335,250,264,14.881
58010,96028,1,311,230,265,12.413
58010,57812,3,331,252,281,12.598
58010,46392,8,331,252,281,12.611
58010,99769,5,300,160,216,8.569
58010,76723,15,331,252,281,12.638
58010,40441,1,300,160,216,8.757
58010,49050,1,300,160,210,9.059
58010,56739,1,311,230,265,12.429
58010,79723,1,378,198,89,6.435
58010,25347,4,335,250,264,14.812
58010,37019,2,331,252,281,12.601
58010,12595,10,331,252,281,12.591
58010,95240,1,331,252,281,12.624
58010,33944,1,300,160,210,9.289
58010,43746,3,300,160,216,8.757
58010,68912,1,290,240,152,10.011
58010,20366,1,378,198,89,6.418
58010,80886,1,300,160,216,8.509
58010,35794,1,378,198,89,6.394
58010,61772,1,335,250,264,14.708
58010,30470,5,300,160,210,9.081
58010,84132,1,300,160,216,8.811
58010,71507,5,211,230,264,12.126
67252,53803,18,225,225,180,5.186
67252,43061,3,390,256,210,5.5
67252,92248,2,293,293,192,10.383
67252,10772,18,225,225,180,5.19
67252,71507,2,211,230,264,12.126
67252,89149,1,211,230,264,12.569
67252,75024,2,244,164,274,5.811
67252,73852,3,293,293,192,10.383
67252,27470,2,196,196,103,2.364
67252,94364,24,295,260,170,10.471
67252,75315,11,293,293,192,10.383
67252,68231,5,385,160,215,10.727
67252,47049,11,293,293,192,10.383
67252,89810,12,378,191,115,7.106
67252,17542,18,225,225,180,5.186
67252,25895,1,300,160,216,10.142
67252,83305,1,211,230,264,12.146
67252,74258,2,244,164,274,6.06
67252,68475,1,196,196,103,2.464
67252,40304,6,385,110,35,10.473
67252,72217,11,293,293,192,10.383
67252,33944,5,300,160,210,9.289
67252,52454,8,225,225,180,5.19
67252,55032,2,397,397,207,7.067
67252,95850,1,295,260,170,10.471
67252,99221,18,225,225,180,5.19
67252,28862,3,300,160,216,8.953
67252,82378,3,130,194,290,6.053
67252,70227,15,211,230,264,12.218
67252,75367,11,293,293,192,10.383
67252,63098,2,260,295,170,10.473
67252,87191,12,193,378,318,9.5
67252,26650,9,225,225,180,5.19
67252,62538,2,244,164,274,5.811
67252,58540,2,211,230,264,12.234
67252,89429,10,211,230,264,12.25
67252,80416,8,300,160,216,10.042
67252,48534,18,225,225,180,5.19
67252,53900,2,130,194,290,6.278
67252,57007,12,244,164,274,6.06
67252,90431,1,244,164,274,5.811
67252,24883,9,300,160,216,10.3
67252,37716,1,263,221,253,9.415
67252,27535,2,300,160,216,8.764
67252,35003,1,266,130,143,2.576
67252,89391,10,300,160,210,8.477
67252,34299,5,130,194,290,6.026
67252,25209,10,244,164,274,5.811
67252,63719,2,300,160,216,8.928
91996,67896,1,335,250,264,14.821
91996,72787,1,378,198,89,6.412
91996,33944,20,300,160,210,9.289
91996,63719,10,300,160,216,8.928
91996,53900,12,130,194,290,6.278
91996,57317,1,335,250,264,14.614
91996,25016,2,364,195,216,12.935
91996,68231,2,385,160,215,10.727
91996,33960,10,331,252,281,12.601
91996,99769,1,300,160,216,8.569
91996,30470,54,300,160,210,9.081
91996,43746,1,300,160,216,8.757
91996,79723,1,378,198,89,6.435
91996,80886,1,300,160,216,8.509
91996,40441,1,300,160,216,8.757
91996,77109,1,266,130,143,2.42
91996,25895,3,300,160,216,10.142
91996,36148,1,300,160,216,8.831
91996,89391,1,300,160,210,8.477
91996,53803,9,225,225,180,5.186
91996,66597,2,300,160,216,10.146
91996,98774,1,155,125,150,1.957
91996,59944,6,295,260,170,10.471
91996,46392,1,331,252,281,12.611
91996,84132,1,300,160,216,8.811
91996,70227,2,211,230,264,12.218
91996,19833,4,225,225,179,5.0
55852,68912,6,290,240,152,10.011
55852,61698,1,800,600,1000,201.112
55852,46392,1,331,252,281,12.611
55852,25347,1,335,250,264,14.812
55852,53900,6,130,194,290,6.278
55852,12595,1,331,252,281,12.591
55852,36148,1,300,160,216,8.831
55852,33889,1,378,191,115,7.266
55852,28862,3,300,160,216,8.953
55852,80886,1,300,160,216,8.509
55852,83254,1,331,252,281,12.643
55852,33944,1,300,160,210,9.289
55852,11586,1,300,160,210,9.113
55852,50430,1,378,198,89,6.423
55852,33960,1,331,252,281,12.601
55852,95850,2,295,260,170,10.471
55852,43746,1,300,160,216,8.757
55852,40441,1,300,160,216,8.757
55852,30470,1,300,160,210,9.081
55852,96028,1,311,230,265,12.413
55852,87811,1,335,250,264,14.881
55852,57812,1,331,252,281,12.598
69775,53939,1,0,0,0,188.66
69775,97430,1,40,63,86,411.314
69775,40853,1,60,91,210,435.419
69775,61698,1,800,600,1000,201.112
69775,13727,1,600,800,939,238.467
17293,87191,3,193,378,318,9.5
17293,95520,9,130,194,290,6.226
17293,77109,10,266,130,143,2.42
17293,47049,16,293,293,192,10.383
17293,75315,4,293,293,192,10.383
17293,63098,4,260,295,170,10.473
17293,44664,10,225,225,180,5.19
17293,28862,4,300,160,216,8.953
17293,10772,18,225,225,180,5.19
17293,19833,4,225,225,179,5.0
17293,22798,18,130,194,290,6.108
17293,25895,2,300,160,216,10.142
17293,17542,18,225,225,180,5.186
17293,84979,1,266,266,266,10.369
17293,74258,1,244,164,274,6.06
17293,95850,4,295,260,170,10.471
17293,68231,32,385,160,215,10.727
17293,48534,18,225,225,180,5.19
17293,57007,21,244,164,274,6.06
17293,75024,2,244,164,274,5.811
17293,55762,1,291,196,139,6.312
17293,54381,1,244,164,274,6.111
17293,75023,2,244,164,274,5.811
17293,26650,5,225,225,180,5.19
17293,69750,6,130,194,290,6.144
17293,43061,9,390,256,210,5.5
17293,89391,4,300,160,210,8.477
17293,68305,5,405,271,164,13.646
98893,76723,10,331,252,281,12.638
98893,57317,10,335,250,264,14.614
98893,25016,2,364,195,216,12.935
98893,83254,6,331,252,281,12.643
98893,33960,1,331,252,281,12.601
98893,80441,1,311,230,265,12.413
98893,69734,5,266,199,220,7.9
98893,30294,1,378,198,89,6.433
98893,96028,1,311,230,265,12.413
98893,49231,1,331,252,281,12.637
98893,44665,1,378,198,89,6.471
98893,56739,1,311,230,265,12.429
98893,30665,1,378,198,89,6.423
98893,61772,2,335,250,264,14.708
98893,98774,1,155,125,150,1.957
98893,37019,1,331,252,281,12.601
98893,87811,1,335,250,264,14.881
98893,30267,12,300,205,125,3.545
98893,12818,1,300,160,210,9.065
98893,12595,1,331,252,281,12.591
98893,71507,5,211,230,264,12.126
98893,11586,95,300,160,210,9.113
98893,43746,1,300,160,216,8.757
98893,68912,1,290,240,152,10.011
98893,79218,5,266,199,220,7.927
98893,57812,10,331,252,281,12.598
98893,24475,1,364,195,216,13.091
98893,62189,1,378,198,89,6.42
59259,18967,38,160,160,111,1.781
59259,85467,2,160,160,111,1.781
59259,26650,2,225,225,180,5.19
59259,93537,36,266,199,220,7.795
59259,35794,57,378,198,89,6.394
59259,40304,3,385,110,35,10.473
59259,47782,20,300,160,210,9.129
59259,96028,24,311,230,265,12.413
59259,56739,24,311,230,265,12.429
59259,98774,47,155,125,150,1.957
59259,62189,5,378,198,89,6.42
59259,50430,60,378,198,89,6.423
59259,76723,17,331,252,281,12.638
59259,91738,1,75,74,210,360.726
59259,63098,2,260,295,170,10.473
59259,49231,24,331,252,281,12.637
59259,80441,1,311,230,265,12.413
59259,47930,18,381,136,109,5.439
81485,74349,3,331,252,281,12.601
81485,20647,6,331,252,281,12.637
81485,56746,3,331,252,281,12.589
81485,29322,12,331,252,281,12.589
81485,11586,1,300,160,210,9.113
81485,25016,1,364,195,216,12.935
54961,89149,1,211,230,264,12.569
54961,37019,22,331,252,281,12.601
54961,23406,12,378,191,115,7.266
54961,68912,13,290,240,152,10.011
54961,92248,11,293,293,192,10.383
54961,82378,36,130,194,290,6.053
54961,12223,1,266,199,220,7.905
54961,85417,11,293,293,192,10.383
54961,33944,40,300,160,210,9.289
54961,34299,36,130,194,290,6.026
54961,46064,1,156,156,175,3.274
54961,61866,20,300,158,220,8.838
54961,27470,24,196,196,103,2.364
54961,40943,18,224,224,192,5.199
54961,88941,1,300,160,216,10.601
54961,72412,36,300,205,125,3.545
54961,84243,20,300,158,220,9.255
54961,59632,27,266,130,143,2.424
54961,39568,20,300,160,216,10.453
17482,52454,10,225,225,180,5.19
17482,27470,5,196,196,103,2.364
17482,68231,1,385,160,215,10.727
17482,17542,18,225,225,180,5.186
17482,18967,11,160,160,111,1.781
17482,87191,2,193,378,318,9.5
17482,28862,4,300,160,216,8.953
17482,10772,18,225,225,180,5.19
17482,74513,5,149,239,137,3.25
17482,30267,5,300,205,125,3.545
17482,33889,4,378,191,115,7.266
17482,61439,2,266,266,266,10.369
17482,26650,18,225,225,180,5.19
17482,47049,11,293,293,192,10.383
17482,90431,3,244,164,274,5.811
17482,75315,11,293,293,192,10.383
17482,97248,3,225,225,180,5.19
17482,89391,1,300,160,210,8.477
17482,43061,9,390,256,210,5.5
17482,40304,12,385,110,35,10.473
17482,57007,5,244,164,274,6.06
47837,36341,18,225,225,180,5.19
47837,47644,36,225,225,180,5.19
47837,42322,28,293,293,192,10.383
13609,30267,5,300,205,125,3.545
13609,58648,3,300,160,216,10.229
13609,95850,1,295,260,170,10.471
13609,47049,11,293,293,192,10.383
13609,63719,2,300,160,216,8.928
13609,17542,18,225,225,180,5.186
13609,46064,10,156,156,175,3.274
13609,53900,8,130,194,290,6.278
13609,74258,2,244,164,274,6.06
13609,10772,18,225,225,180,5.19
99836,71507,2,211,230,264,12.126
99836,47049,11,293,293,192,10.383
99836,55032,6,397,397,207,7.067
99836,53803,36,225,225,180,5.186
99836,27470,4,196,196,103,2.364
99836,57007,3,244,164,274,6.06
99836,24475,2,364,195,216,13.091
99836,87191,2,193,378,318,9.5
99836,63098,2,260,295,170,10.473
99836,17542,9,225,225,180,5.186
99836,53900,18,130,194,290,6.278
99836,68231,3,385,160,215,10.727
99836,70696,5,387,227,151,10.382
99836,47077,4,225,225,180,5.19
99836,48534,10,225,225,180,5.19
99836,63719,1,300,160,216,8.928
99836,19741,3,244,164,274,5.811
99836,75024,4,244,164,274,5.811
99836,43061,2,390,256,210,5.5
99836,88772,6,225,225,180,5.19
99836,89429,3,211,230,264,12.25
99836,82378,2,130,194,290,6.053
99836,40304,5,385,110,35,10.473
99836,75023,1,244,164,274,5.811
99836,66597,4,300,160,216,10.146
99836,30267,1,300,205,125,3.545
99836,25895,2,300,160,216,10.142
99836,72217,11,293,293,192,10.383
99836,75315,4,293,293,192,10.383
99836,15655,4,211,230,264,12.07
99836,72628,2,130,194,290,6.113
99836,68305,1,405,271,164,13.646
99836,77109,6,266,130,143,2.42
99836,28862,2,300,160,216,8.953
